trial,method,matrix_type,signal_type,coherence_strength,n,m,k,m_over_n,k_over_m,noise_std,nrmse,precision,recall,f1,exact_support
86,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.753004546580246,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
86,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5448579045184393,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
86,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5371596587368344,0.603448275862069,0.603448275862069,0.603448275862069,0
87,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3811774191294664,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
87,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4044938221765095,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
87,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.38806500457313853,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
87,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.37226297247043716,0.7068965517241379,0.7068965517241379,0.7068965517241379,0
88,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6718197549785291,0.5,0.5,0.5,0
88,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.588609155090835,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
88,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.563539470302226,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
88,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.58993141296092,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
89,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4251502822774775,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
89,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4008227871000978,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
89,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4156427730767626,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
89,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4509830851086915,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
90,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0516172076135248,0.3275862068965517,0.3275862068965517,0.3275862068965517,0
90,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.1487614730277451,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
90,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0493021082980571,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
90,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.885961471912147,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
91,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7598387300844892,0.5,0.5,0.5,0
91,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.820098114601069,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
91,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8526182401683978,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
91,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7281843164438766,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
92,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6990915840093489,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
92,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9087218046541301,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
92,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6745974056837849,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
92,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6101365561434513,0.603448275862069,0.603448275862069,0.603448275862069,0
93,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5637989501018645,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
93,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6365220877681755,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
93,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5608970235428815,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
93,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5685644400562591,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
94,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6385929902518587,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
94,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7097247799769324,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
94,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6106773093682683,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
94,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5971025486327886,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
95,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6046368611051738,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
95,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6530280743346203,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
95,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5203456499328202,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
95,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4964129329162235,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
96,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6232361313356177,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
96,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7040697535548888,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
96,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.646226757801487,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
96,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5682397716949698,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
97,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5736122727678377,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
97,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8244225253590948,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
97,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8383947658694881,0.5,0.5,0.5,0
97,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5210673475707601,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
98,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0338884424037327,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
98,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.986706415624932,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
98,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0896518104736215,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
98,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9134995716677504,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
99,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5730868361203534,0.5,0.5,0.5,0
99,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6112893406571678,0.5,0.5,0.5,0
99,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5097152046486176,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
99,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5765175673606342,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
100,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5136573884286741,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
100,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6666944416828275,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
100,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.48117868333048003,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
100,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.45459641007307494,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
101,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7677327825455165,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
101,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.75633387270569,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
101,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.070340939571285,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
101,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6679002550731424,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
102,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3876850164313405,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
102,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.39835498625095483,0.603448275862069,0.603448275862069,0.603448275862069,0
102,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3922662077811781,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
102,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4056590273921675,0.603448275862069,0.603448275862069,0.603448275862069,0
103,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6796585854884473,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
103,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7125873485495475,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
103,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6630489201191961,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
103,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6732921002140234,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
104,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8788515472531934,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
104,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9284959832733941,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
104,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8236141990346014,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
104,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7743875320243947,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
105,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8371641757555313,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
105,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9220663863025751,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
105,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9860127020184927,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
105,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7552964644041388,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
106,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5745646249830605,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
106,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.574109959983331,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
106,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.45900286107374827,0.603448275862069,0.603448275862069,0.603448275862069,0
106,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5473457101371592,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
107,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.46555066004586537,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
107,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.41109374341574323,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
107,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.44869813703104156,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
107,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4568480429047413,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
108,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5618394092605069,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
108,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6108535037888736,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
108,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49014125099291384,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
108,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5060698246791692,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
109,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6255969966410024,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
109,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7287104909419561,0.5,0.5,0.5,0
109,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7931141480639559,0.5,0.5,0.5,0
109,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.563185590970028,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
110,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0070633883917488,0.25862068965517243,0.25862068965517243,0.25862068965517243,0
110,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0778239021107419,0.3103448275862069,0.3103448275862069,0.3103448275862069,0
110,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.1065777271928956,0.3103448275862069,0.3103448275862069,0.3103448275862069,0
110,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8985721362148312,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
111,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.3570377074859317,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
111,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.35539452195460697,0.6896551724137931,0.6896551724137931,0.6896551724137931,0
111,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.28484330956494885,0.6896551724137931,0.6896551724137931,0.6896551724137931,0
111,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.2816194230195211,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
112,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5928348558643721,0.5,0.5,0.5,0
112,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5591487113489124,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
112,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5990290878694077,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
112,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4451894027844986,0.603448275862069,0.603448275862069,0.603448275862069,0
113,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6584333815072531,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
113,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6713541867936508,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
113,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.695169081387089,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
113,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6796987322031535,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
114,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5386031828707845,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
114,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6022147642644833,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
114,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4818031152839193,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
114,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4931539337612683,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
115,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7696262329852412,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
115,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.75918101633569,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
115,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7965783065793142,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
115,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7874348999149932,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
116,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7569728297311183,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
116,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8036997451762656,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
116,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9657425874210255,0.5,0.5,0.5,0
116,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5686782512968862,0.603448275862069,0.603448275862069,0.603448275862069,0
117,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6626816601875206,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
117,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6957633337788066,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
117,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7281893128104897,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
117,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7159347395265855,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
118,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.48351149961618095,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
118,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.49117208158075865,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
118,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.44783434393673627,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
118,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.45285001582970447,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
119,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8963955132895397,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
119,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9082071555040502,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
119,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.118627448538489,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
119,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8067216211322324,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
120,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8509122013194892,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
120,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7571428931603518,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
120,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8587749794715401,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
120,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8127360627053551,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
121,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9567505022649521,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
121,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.9440328864224105,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
121,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.041962441141133,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
121,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8744061826363758,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
122,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6696007444642116,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
122,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.869799459605585,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
122,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6699374821189459,0.5,0.5,0.5,0
122,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6534086850171724,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
123,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6562616053651527,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
123,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6866033726388242,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
123,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.572426028889031,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
123,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.580687445227607,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
124,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5976140733574457,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
124,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5962134413338143,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
124,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5595483437907479,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
124,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.4397294434133353,0.603448275862069,0.603448275862069,0.603448275862069,0
125,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8381544602626598,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
125,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.915836571633191,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
125,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,1.0668195559317277,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
125,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6561251518647515,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
126,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8559518223106883,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
126,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8686756391755438,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
126,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.8925229127192231,0.5,0.5,0.5,0
126,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7659370786741917,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
127,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6674803546590115,0.5,0.5,0.5,0
127,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6802193257579807,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
127,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.7040973827347624,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
127,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6295413167434819,0.5,0.5,0.5,0
128,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5841133026883508,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
128,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5690701496427312,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
128,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5971112551252882,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
128,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.495109612043235,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
129,OMP,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6831999410707975,0.5,0.5,0.5,0
129,OMP_RandomUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6861562225679563,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
129,OMP_CorrelationUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.6613198198069118,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
129,OMP_LearnedUnion,coherent,compressible,0.5,256,128,58,0.5,0.453125,0.01,0.5871262602287346,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
