trial,matrix_type,n,m,k,m_over_n,k_over_m,noise_std,method,nrmse,precision,recall,f1,exact_support
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.6620726422717839,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.5901971477442646,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6701325441964079,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.64512361149734,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.5907802013890919,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.5935464532484239,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
25,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.601357284376468,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7792963884924899,0.2558139534883721,0.2558139534883721,0.2558139534883721,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6217527447502399,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.7936122781310023,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.4789818040853374,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.7276990385588727,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.5759198884224708,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
26,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.5843788403272243,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.6296080196426621,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.4869121325245281,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.5580950955196748,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.49597048935709015,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.4151476667165372,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.2798816822349188,0.6511627906976745,0.6511627906976745,0.6511627906976745,0
27,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.2964693808106314,0.627906976744186,0.627906976744186,0.627906976744186,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.681140326866038,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7219933023020516,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6799936959224239,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5856489285072624,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.8947387441879684,0.32558139534883723,0.32558139534883723,0.32558139534883723,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.8350557538980673,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
28,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.8633931636818566,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.697487076813394,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.598132260492632,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6642400698216946,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6804296857326546,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.7702963768875057,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.4263357929359985,0.5813953488372093,0.5813953488372093,0.5813953488372093,0
29,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.43871135036118336,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7608211013751696,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.8235186911878692,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.7264800010342454,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6211771161223597,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,1.10534255973996,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.9268632396938673,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
30,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.8866694905152935,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.712354624305895,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6597542105963027,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.587999098531106,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5348889631923116,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.7679368963262069,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.4572397626891212,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
31,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.4485144274016488,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.775527791173283,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7280340652589145,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6201722242293982,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6325109610343346,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.6416695034123123,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.780159892988305,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
32,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.7328122508012985,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7115745306661019,0.32558139534883723,0.32558139534883723,0.32558139534883723,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.5018536800021905,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6027524081269873,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.4963225915683999,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.5751696784954727,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.5591719981023233,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
33,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.5536055002178364,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.9660783852954185,0.2558139534883721,0.2558139534883721,0.2558139534883721,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7444952097848394,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.7630734598328142,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5942559651291321,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,1.3309356896662718,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.7636000464549372,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
34,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.7612443838407753,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.6853466795521185,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6696151422478889,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6375057136901799,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6263025024799823,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.7688209998451069,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.6194652594257504,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
35,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.6331192220170341,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.9987548063946433,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.895864535511402,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.8360044796741047,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.8178695326213354,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.9100825367790859,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.9814099764444915,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
36,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.9835786703005933,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.825928629819521,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6487810070355357,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.5498633587685365,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6080951878442717,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.574837575169392,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.6612182466327049,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
37,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.6691509842081759,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7799021303790965,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7310511783433852,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6823083654549265,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.7123645618725425,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.8671059175599246,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.6839969298016201,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
38,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.6828075339664957,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.595682188528306,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.48299364005175777,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6097462080861883,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5407257664129004,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.6885726551178737,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.6590685276494588,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
39,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.6385347756993711,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.8313489972784606,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6690062464964259,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6390090758917752,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5680625079840921,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.5410762178132513,0.5813953488372093,0.5813953488372093,0.5813953488372093,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.6307187126318906,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
40,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.5386746362904704,0.627906976744186,0.627906976744186,0.627906976744186,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.6793388636717751,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6391635010299251,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.5864495591961973,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6409696591979512,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.6812741801786689,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.7031611671653843,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
41,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.6571152708676053,0.5813953488372093,0.5813953488372093,0.5813953488372093,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.5200068775576221,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.5290496999858554,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.5416185948985178,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.40939414923752787,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.33621871787427743,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.41042587124535457,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
42,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.405521948923586,0.5581395348837209,0.5581395348837209,0.5581395348837209,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.9002660482034895,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.5842957214577085,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6232431402124614,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5809571754803148,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.7298889512912285,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.20412197619526412,0.7441860465116279,0.7441860465116279,0.7441860465116278,0
43,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.20360834760122226,0.7209302325581395,0.7209302325581395,0.7209302325581395,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7390950919736303,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.5271223890498272,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.5811075704415565,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.625772977890544,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.6007830101394122,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.49384764451558333,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
44,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.4904236254241834,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7265825571867376,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.69738630147316,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.7180108930642696,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5236899027083878,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.30309144917700054,0.6511627906976745,0.6511627906976745,0.6511627906976745,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.7086993216479541,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
45,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.5779730982279778,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,1.1220032790224286,0.2558139534883721,0.2558139534883721,0.2558139534883721,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.762191902336148,0.37209302325581395,0.37209302325581395,0.3720930232558139,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.7607409274731822,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.8351296101420761,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,1.0352648162424902,0.3023255813953488,0.3023255813953488,0.3023255813953488,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,1.3777780928905614,0.27906976744186046,0.27906976744186046,0.27906976744186046,0
46,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,1.281727254922208,0.32558139534883723,0.32558139534883723,0.32558139534883723,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.6332345042759119,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7130350878487753,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6832260770185606,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5458004663736198,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.8155631873517707,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.7565969339100084,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
47,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.7534132990301875,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7791819170215274,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7047653546627755,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6346705715894719,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6680335406927053,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.5531428923119824,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.5460710473870658,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
48,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.5205548792049456,0.5348837209302325,0.5348837209302325,0.5348837209302325,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7805509354619904,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7599084828837441,0.32558139534883723,0.32558139534883723,0.32558139534883723,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.7421559463612799,0.46511627906976744,0.46511627906976744,0.46511627906976744,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.643172218758233,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,0.7487049145265882,0.4418604651162791,0.4418604651162791,0.4418604651162791,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.8089346440655544,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
49,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.8001340359626467,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7845421273723981,0.3953488372093023,0.3953488372093023,0.3953488372093023,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.7614525511777204,0.5116279069767442,0.5116279069767442,0.5116279069767442,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6436340615232713,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.5899576030931596,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,SubspacePursuit,1.0653367945145928,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP,0.671778893536882,0.4883720930232558,0.4883720930232558,0.4883720930232558,0
50,coherent,256,96,43,0.375,0.4479166666666667,0.01,OMP_LearnedUnion,0.5165346398414182,0.6046511627906976,0.6046511627906976,0.6046511627906976,0
51,coherent,256,96,43,0.375,0.4479166666666667,0.01,CorrelationTopK,0.7906986946905327,0.27906976744186046,0.27906976744186046,0.27906976744186046,0
51,coherent,256,96,43,0.375,0.4479166666666667,0.01,LearnedSupportMLP,0.6502605000161864,0.3488372093023256,0.3488372093023256,0.3488372093023256,0
51,coherent,256,96,43,0.375,0.4479166666666667,0.01,IHT,0.6315541672626769,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
51,coherent,256,96,43,0.375,0.4479166666666667,0.01,CoSaMP,0.6243957768420466,0.4186046511627907,0.4186046511627907,0.4186046511627907,0
