trial,method,n,m,k,noise_std,matrix_type,nrmse,precision,recall,f1,exact_support
45,LearnedSupportMLP,256,128,55,0.01,coherent,0.6653381073307267,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
45,OMP,256,128,55,0.01,coherent,0.19603942795103685,0.7454545454545455,0.7454545454545455,0.7454545454545455,0
45,OMP_LearnedUnion,256,128,55,0.01,coherent,0.18121757099824065,0.7818181818181819,0.7818181818181819,0.7818181818181819,0
45,CoSaMP,256,128,55,0.01,coherent,0.49764787153554096,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
46,CorrelationTopK,256,128,55,0.01,coherent,0.7306347730352896,0.4,0.4,0.4000000000000001,0
46,LearnedSupportMLP,256,128,55,0.01,coherent,0.652276457755215,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
46,OMP,256,128,55,0.01,coherent,0.2127570898141646,0.7818181818181819,0.7818181818181819,0.7818181818181819,0
46,OMP_LearnedUnion,256,128,55,0.01,coherent,0.2225116898781945,0.7818181818181819,0.7818181818181819,0.7818181818181819,0
46,CoSaMP,256,128,55,0.01,coherent,0.43031867954262987,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
47,CorrelationTopK,256,128,55,0.01,coherent,0.6297865744312884,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
47,LearnedSupportMLP,256,128,55,0.01,coherent,0.7058929480589997,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
47,OMP,256,128,55,0.01,coherent,0.43101839305356143,0.6545454545454545,0.6545454545454545,0.6545454545454545,0
47,OMP_LearnedUnion,256,128,55,0.01,coherent,0.4498629021543251,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
47,CoSaMP,256,128,55,0.01,coherent,0.45502130994851625,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
48,CorrelationTopK,256,128,55,0.01,coherent,1.013263991597539,0.32727272727272727,0.32727272727272727,0.32727272727272727,0
48,LearnedSupportMLP,256,128,55,0.01,coherent,0.616597348406358,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
48,OMP,256,128,55,0.01,coherent,0.476760925184499,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
48,OMP_LearnedUnion,256,128,55,0.01,coherent,0.47977539020071275,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
48,CoSaMP,256,128,55,0.01,coherent,0.5625259120921727,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
49,CorrelationTopK,256,128,55,0.01,coherent,0.6933800215958351,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
49,LearnedSupportMLP,256,128,55,0.01,coherent,0.5826659150461042,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
49,OMP,256,128,55,0.01,coherent,0.021467733224384663,0.9636363636363636,0.9636363636363636,0.9636363636363636,0
49,OMP_LearnedUnion,256,128,55,0.01,coherent,0.01941621194384128,0.9636363636363636,0.9636363636363636,0.9636363636363636,0
49,CoSaMP,256,128,55,0.01,coherent,0.48649857439448385,0.4909090909090909,0.4909090909090909,0.4909090909090909,0
50,CorrelationTopK,256,128,55,0.01,coherent,0.7103385441649894,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
50,LearnedSupportMLP,256,128,55,0.01,coherent,0.5872146358351873,0.4909090909090909,0.4909090909090909,0.4909090909090909,0
50,OMP,256,128,55,0.01,coherent,0.012404040305368819,0.9818181818181818,0.9818181818181818,0.9818181818181818,0
50,OMP_LearnedUnion,256,128,55,0.01,coherent,0.012929228477410456,0.9818181818181818,0.9818181818181818,0.9818181818181818,0
50,CoSaMP,256,128,55,0.01,coherent,0.498275474024461,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
51,CorrelationTopK,256,128,55,0.01,coherent,0.7674726671140849,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
51,LearnedSupportMLP,256,128,55,0.01,coherent,0.47928321581235084,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
51,OMP,256,128,55,0.01,coherent,0.017009744146409093,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
51,OMP_LearnedUnion,256,128,55,0.01,coherent,0.01760435605482938,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
51,CoSaMP,256,128,55,0.01,coherent,0.2718731244370569,0.6909090909090909,0.6909090909090909,0.6909090909090909,0
52,CorrelationTopK,256,128,55,0.01,coherent,0.9103755041346636,0.2727272727272727,0.2727272727272727,0.2727272727272727,0
52,LearnedSupportMLP,256,128,55,0.01,coherent,0.759815339160114,0.32727272727272727,0.32727272727272727,0.32727272727272727,0
52,OMP,256,128,55,0.01,coherent,0.23038966701870942,0.7272727272727273,0.7272727272727273,0.7272727272727273,0
52,OMP_LearnedUnion,256,128,55,0.01,coherent,0.2085256521339555,0.7272727272727273,0.7272727272727273,0.7272727272727273,0
52,CoSaMP,256,128,55,0.01,coherent,0.6113210516137723,0.4909090909090909,0.4909090909090909,0.4909090909090909,0
53,CorrelationTopK,256,128,55,0.01,coherent,0.7274159289459816,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
53,LearnedSupportMLP,256,128,55,0.01,coherent,0.6432862156909771,0.36363636363636365,0.36363636363636365,0.36363636363636365,0
53,OMP,256,128,55,0.01,coherent,0.0678484312428254,0.8363636363636363,0.8363636363636363,0.8363636363636363,0
53,OMP_LearnedUnion,256,128,55,0.01,coherent,0.06066051470073006,0.8727272727272727,0.8727272727272727,0.8727272727272727,0
53,CoSaMP,256,128,55,0.01,coherent,0.5029214047479971,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
54,CorrelationTopK,256,128,55,0.01,coherent,0.9340112155027059,0.4,0.4,0.4000000000000001,0
54,LearnedSupportMLP,256,128,55,0.01,coherent,0.6176320519048176,0.509090909090909,0.509090909090909,0.509090909090909,0
54,OMP,256,128,55,0.01,coherent,0.012300306586304592,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
54,OMP_LearnedUnion,256,128,55,0.01,coherent,0.016390150787118786,0.9272727272727272,0.9272727272727272,0.9272727272727272,0
54,CoSaMP,256,128,55,0.01,coherent,0.5080188977361452,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
55,CorrelationTopK,256,128,55,0.01,coherent,0.8763871918408357,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
55,LearnedSupportMLP,256,128,55,0.01,coherent,0.7360066069634809,0.38181818181818183,0.38181818181818183,0.38181818181818183,0
55,OMP,256,128,55,0.01,coherent,0.4117651811155155,0.6545454545454545,0.6545454545454545,0.6545454545454545,0
55,OMP_LearnedUnion,256,128,55,0.01,coherent,0.3756889395297642,0.6545454545454545,0.6545454545454545,0.6545454545454545,0
55,CoSaMP,256,128,55,0.01,coherent,0.5248504584180119,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
56,CorrelationTopK,256,128,55,0.01,coherent,0.7101378488230312,0.2909090909090909,0.2909090909090909,0.2909090909090909,0
56,LearnedSupportMLP,256,128,55,0.01,coherent,0.6325949463127828,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
56,OMP,256,128,55,0.01,coherent,0.014473458984303012,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
56,OMP_LearnedUnion,256,128,55,0.01,coherent,0.017102846239395956,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
56,CoSaMP,256,128,55,0.01,coherent,0.5901099256511626,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
57,CorrelationTopK,256,128,55,0.01,coherent,0.8985923984408607,0.36363636363636365,0.36363636363636365,0.36363636363636365,0
57,LearnedSupportMLP,256,128,55,0.01,coherent,0.6328233986266235,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
57,OMP,256,128,55,0.01,coherent,0.45902287055189905,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
57,OMP_LearnedUnion,256,128,55,0.01,coherent,0.4370944321368542,0.6363636363636364,0.6363636363636364,0.6363636363636364,0
57,CoSaMP,256,128,55,0.01,coherent,0.38053670960317065,0.6363636363636364,0.6363636363636364,0.6363636363636364,0
58,CorrelationTopK,256,128,55,0.01,coherent,0.8624486892841338,0.32727272727272727,0.32727272727272727,0.32727272727272727,0
58,LearnedSupportMLP,256,128,55,0.01,coherent,0.7608454205767995,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
58,OMP,256,128,55,0.01,coherent,0.2399138123892384,0.7454545454545455,0.7454545454545455,0.7454545454545455,0
58,OMP_LearnedUnion,256,128,55,0.01,coherent,0.16452182152844555,0.8,0.8,0.8000000000000002,0
58,CoSaMP,256,128,55,0.01,coherent,0.5421841275982822,0.509090909090909,0.509090909090909,0.509090909090909,0
59,CorrelationTopK,256,128,55,0.01,coherent,0.7354099977476325,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
59,LearnedSupportMLP,256,128,55,0.01,coherent,0.6425099374886178,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
59,OMP,256,128,55,0.01,coherent,0.4776032341520163,0.6545454545454545,0.6545454545454545,0.6545454545454545,0
59,OMP_LearnedUnion,256,128,55,0.01,coherent,0.4476764032523868,0.6545454545454545,0.6545454545454545,0.6545454545454545,0
59,CoSaMP,256,128,55,0.01,coherent,0.6021846402232721,0.509090909090909,0.509090909090909,0.509090909090909,0
60,CorrelationTopK,256,128,55,0.01,coherent,0.773577258719012,0.38181818181818183,0.38181818181818183,0.38181818181818183,0
60,LearnedSupportMLP,256,128,55,0.01,coherent,0.3930535773522564,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
60,OMP,256,128,55,0.01,coherent,0.013664309600565774,0.9636363636363636,0.9636363636363636,0.9636363636363636,0
60,OMP_LearnedUnion,256,128,55,0.01,coherent,0.013664309600565519,0.9636363636363636,0.9636363636363636,0.9636363636363636,0
60,CoSaMP,256,128,55,0.01,coherent,0.3058990146913448,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
61,CorrelationTopK,256,128,55,0.01,coherent,0.7560938774773803,0.4909090909090909,0.4909090909090909,0.4909090909090909,0
61,LearnedSupportMLP,256,128,55,0.01,coherent,0.5858435207588434,0.509090909090909,0.509090909090909,0.509090909090909,0
61,OMP,256,128,55,0.01,coherent,0.7937034616320726,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
61,OMP_LearnedUnion,256,128,55,0.01,coherent,0.7532862775432757,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
61,CoSaMP,256,128,55,0.01,coherent,0.41409676947249824,0.6363636363636364,0.6363636363636364,0.6363636363636364,0
62,CorrelationTopK,256,128,55,0.01,coherent,0.8364806287107216,0.32727272727272727,0.32727272727272727,0.32727272727272727,0
62,LearnedSupportMLP,256,128,55,0.01,coherent,0.6175949802359537,0.4,0.4,0.4000000000000001,0
62,OMP,256,128,55,0.01,coherent,0.3149327497152683,0.6727272727272727,0.6727272727272727,0.6727272727272727,0
62,OMP_LearnedUnion,256,128,55,0.01,coherent,0.2755502812083263,0.7090909090909091,0.7090909090909091,0.7090909090909091,0
62,CoSaMP,256,128,55,0.01,coherent,0.4807056678302325,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
63,CorrelationTopK,256,128,55,0.01,coherent,0.8444998916298835,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
63,LearnedSupportMLP,256,128,55,0.01,coherent,0.6657979262286556,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
63,OMP,256,128,55,0.01,coherent,0.47101166781439524,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
63,OMP_LearnedUnion,256,128,55,0.01,coherent,0.46809430517667766,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
63,CoSaMP,256,128,55,0.01,coherent,0.5382535135905935,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
64,CorrelationTopK,256,128,55,0.01,coherent,0.7058655407402736,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
64,LearnedSupportMLP,256,128,55,0.01,coherent,0.5267494422647268,0.4,0.4,0.4000000000000001,0
64,OMP,256,128,55,0.01,coherent,0.027625417750558656,0.8909090909090909,0.8909090909090909,0.8909090909090909,0
64,OMP_LearnedUnion,256,128,55,0.01,coherent,0.03059746367696335,0.8909090909090909,0.8909090909090909,0.8909090909090909,0
64,CoSaMP,256,128,55,0.01,coherent,0.3604354874355331,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
65,CorrelationTopK,256,128,55,0.01,coherent,0.9827387245082353,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
65,LearnedSupportMLP,256,128,55,0.01,coherent,0.7374898930199693,0.4,0.4,0.4000000000000001,0
65,OMP,256,128,55,0.01,coherent,0.4922813344787655,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
65,OMP_LearnedUnion,256,128,55,0.01,coherent,0.45996988896306246,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
65,CoSaMP,256,128,55,0.01,coherent,0.5006107269345649,0.509090909090909,0.509090909090909,0.509090909090909,0
66,CorrelationTopK,256,128,55,0.01,coherent,0.7140272281453287,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
66,LearnedSupportMLP,256,128,55,0.01,coherent,0.462304528628816,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
66,OMP,256,128,55,0.01,coherent,0.03449646285420062,0.8909090909090909,0.8909090909090909,0.8909090909090909,0
66,OMP_LearnedUnion,256,128,55,0.01,coherent,0.035387381917591276,0.9090909090909091,0.9090909090909091,0.9090909090909091,0
66,CoSaMP,256,128,55,0.01,coherent,0.24704224944308517,0.6545454545454545,0.6545454545454545,0.6545454545454545,0
67,CorrelationTopK,256,128,55,0.01,coherent,0.7190272477143839,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
67,LearnedSupportMLP,256,128,55,0.01,coherent,0.6494174096519948,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
67,OMP,256,128,55,0.01,coherent,0.49041598976901163,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
67,OMP_LearnedUnion,256,128,55,0.01,coherent,0.48996613527783356,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
67,CoSaMP,256,128,55,0.01,coherent,0.4468072580222306,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
68,CorrelationTopK,256,128,55,0.01,coherent,0.6559242455576271,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
68,LearnedSupportMLP,256,128,55,0.01,coherent,0.6493391372541939,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
68,OMP,256,128,55,0.01,coherent,0.306966782651695,0.6909090909090909,0.6909090909090909,0.6909090909090909,0
68,OMP_LearnedUnion,256,128,55,0.01,coherent,0.2805647460955836,0.7272727272727273,0.7272727272727273,0.7272727272727273,0
68,CoSaMP,256,128,55,0.01,coherent,0.4406101249705867,0.6,0.6,0.6,0
69,CorrelationTopK,256,128,55,0.01,coherent,0.9857070157370341,0.36363636363636365,0.36363636363636365,0.36363636363636365,0
69,LearnedSupportMLP,256,128,55,0.01,coherent,0.7441299195445841,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
69,OMP,256,128,55,0.01,coherent,0.027147604318868375,0.9272727272727272,0.9272727272727272,0.9272727272727272,0
69,OMP_LearnedUnion,256,128,55,0.01,coherent,0.0283843077739003,0.9272727272727272,0.9272727272727272,0.9272727272727272,0
69,CoSaMP,256,128,55,0.01,coherent,0.4580734281583469,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
70,CorrelationTopK,256,128,55,0.01,coherent,0.677094724834171,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
70,LearnedSupportMLP,256,128,55,0.01,coherent,0.7480421989920008,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
70,OMP,256,128,55,0.01,coherent,0.5477764174831434,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
70,OMP_LearnedUnion,256,128,55,0.01,coherent,0.5368946893853747,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
70,CoSaMP,256,128,55,0.01,coherent,0.5033236450476278,0.6,0.6,0.6,0
71,CorrelationTopK,256,128,55,0.01,coherent,0.8161091488704907,0.38181818181818183,0.38181818181818183,0.38181818181818183,0
71,LearnedSupportMLP,256,128,55,0.01,coherent,0.5815779442070429,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
71,OMP,256,128,55,0.01,coherent,0.020162200505459554,0.9090909090909091,0.9090909090909091,0.9090909090909091,0
71,OMP_LearnedUnion,256,128,55,0.01,coherent,0.019731885443558608,0.9090909090909091,0.9090909090909091,0.9090909090909091,0
71,CoSaMP,256,128,55,0.01,coherent,0.43572606435705724,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
72,CorrelationTopK,256,128,55,0.01,coherent,0.931301450820922,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
72,LearnedSupportMLP,256,128,55,0.01,coherent,0.7393852275922957,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
72,OMP,256,128,55,0.01,coherent,0.5073324969579553,0.6,0.6,0.6,0
72,OMP_LearnedUnion,256,128,55,0.01,coherent,0.5082827589531055,0.6,0.6,0.6,0
72,CoSaMP,256,128,55,0.01,coherent,0.5273213265436469,0.6,0.6,0.6,0
73,CorrelationTopK,256,128,55,0.01,coherent,0.5200373472031999,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
73,LearnedSupportMLP,256,128,55,0.01,coherent,0.620324341721585,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
73,OMP,256,128,55,0.01,coherent,0.42523459445521067,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
73,OMP_LearnedUnion,256,128,55,0.01,coherent,0.4486737485492026,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
73,CoSaMP,256,128,55,0.01,coherent,0.533753561560571,0.509090909090909,0.509090909090909,0.509090909090909,0
74,CorrelationTopK,256,128,55,0.01,coherent,0.6584672407577806,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
74,LearnedSupportMLP,256,128,55,0.01,coherent,0.7268851629304206,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
74,OMP,256,128,55,0.01,coherent,0.020683545367859196,0.9272727272727272,0.9272727272727272,0.9272727272727272,0
74,OMP_LearnedUnion,256,128,55,0.01,coherent,0.01627250384535125,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
74,CoSaMP,256,128,55,0.01,coherent,0.46506456319246625,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
75,CorrelationTopK,256,128,55,0.01,coherent,0.7623319092649514,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
75,LearnedSupportMLP,256,128,55,0.01,coherent,0.530637559917874,0.4909090909090909,0.4909090909090909,0.4909090909090909,0
75,OMP,256,128,55,0.01,coherent,0.03528117339451471,0.8727272727272727,0.8727272727272727,0.8727272727272727,0
75,OMP_LearnedUnion,256,128,55,0.01,coherent,0.028065395076061758,0.8909090909090909,0.8909090909090909,0.8909090909090909,0
75,CoSaMP,256,128,55,0.01,coherent,0.4457845047630354,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
76,CorrelationTopK,256,128,55,0.01,coherent,0.6731761352738501,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
76,LearnedSupportMLP,256,128,55,0.01,coherent,0.5500367967799907,0.4909090909090909,0.4909090909090909,0.4909090909090909,0
76,OMP,256,128,55,0.01,coherent,0.33967663479367805,0.7090909090909091,0.7090909090909091,0.7090909090909091,0
76,OMP_LearnedUnion,256,128,55,0.01,coherent,0.330761654215757,0.7090909090909091,0.7090909090909091,0.7090909090909091,0
76,CoSaMP,256,128,55,0.01,coherent,0.4803939037970528,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
77,CorrelationTopK,256,128,55,0.01,coherent,0.603527798650737,0.38181818181818183,0.38181818181818183,0.38181818181818183,0
77,LearnedSupportMLP,256,128,55,0.01,coherent,0.589060334627517,0.4,0.4,0.4000000000000001,0
77,OMP,256,128,55,0.01,coherent,0.015257379180447943,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
77,OMP_LearnedUnion,256,128,55,0.01,coherent,0.01648891898020511,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
77,CoSaMP,256,128,55,0.01,coherent,0.43631470782099635,0.5272727272727272,0.5272727272727272,0.5272727272727272,0
78,CorrelationTopK,256,128,55,0.01,coherent,0.533989780730352,0.509090909090909,0.509090909090909,0.509090909090909,0
78,LearnedSupportMLP,256,128,55,0.01,coherent,0.6258094416928177,0.509090909090909,0.509090909090909,0.509090909090909,0
78,OMP,256,128,55,0.01,coherent,0.5721198789076625,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
78,OMP_LearnedUnion,256,128,55,0.01,coherent,0.5531046422161682,0.6,0.6,0.6,0
78,CoSaMP,256,128,55,0.01,coherent,0.5368314681418843,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
79,CorrelationTopK,256,128,55,0.01,coherent,0.9822031392857905,0.32727272727272727,0.32727272727272727,0.32727272727272727,0
79,LearnedSupportMLP,256,128,55,0.01,coherent,0.8022687378526834,0.4,0.4,0.4000000000000001,0
79,OMP,256,128,55,0.01,coherent,0.8148950028144787,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
79,OMP_LearnedUnion,256,128,55,0.01,coherent,0.8352890661327091,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
79,CoSaMP,256,128,55,0.01,coherent,0.5603981120988182,0.5272727272727272,0.5272727272727272,0.5272727272727272,0
80,CorrelationTopK,256,128,55,0.01,coherent,0.7189963255440288,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
80,LearnedSupportMLP,256,128,55,0.01,coherent,0.5948989629274004,0.5272727272727272,0.5272727272727272,0.5272727272727272,0
80,OMP,256,128,55,0.01,coherent,0.38509714923211347,0.7090909090909091,0.7090909090909091,0.7090909090909091,0
80,OMP_LearnedUnion,256,128,55,0.01,coherent,0.38160505682801815,0.6909090909090909,0.6909090909090909,0.6909090909090909,0
80,CoSaMP,256,128,55,0.01,coherent,0.3581472003410901,0.6909090909090909,0.6909090909090909,0.6909090909090909,0
81,CorrelationTopK,256,128,55,0.01,coherent,0.6287607501503126,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
81,LearnedSupportMLP,256,128,55,0.01,coherent,0.6763176710762538,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
81,OMP,256,128,55,0.01,coherent,0.3249275123759465,0.6363636363636364,0.6363636363636364,0.6363636363636364,0
81,OMP_LearnedUnion,256,128,55,0.01,coherent,0.3043962404339632,0.6727272727272727,0.6727272727272727,0.6727272727272727,0
81,CoSaMP,256,128,55,0.01,coherent,0.334871709458703,0.6727272727272727,0.6727272727272727,0.6727272727272727,0
82,CorrelationTopK,256,128,55,0.01,coherent,1.031548677773489,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
82,LearnedSupportMLP,256,128,55,0.01,coherent,0.7069681878361017,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
82,OMP,256,128,55,0.01,coherent,0.05810873171658199,0.9090909090909091,0.9090909090909091,0.9090909090909091,0
82,OMP_LearnedUnion,256,128,55,0.01,coherent,0.06656505705502641,0.9090909090909091,0.9090909090909091,0.9090909090909091,0
82,CoSaMP,256,128,55,0.01,coherent,0.5496891365348738,0.5818181818181818,0.5818181818181818,0.5818181818181818,0
83,CorrelationTopK,256,128,55,0.01,coherent,0.9029687720246303,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
83,LearnedSupportMLP,256,128,55,0.01,coherent,0.6159202350391457,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
83,OMP,256,128,55,0.01,coherent,0.3754587567865914,0.6363636363636364,0.6363636363636364,0.6363636363636364,0
83,OMP_LearnedUnion,256,128,55,0.01,coherent,0.38267706370976284,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
83,CoSaMP,256,128,55,0.01,coherent,0.3916578538010605,0.6363636363636364,0.6363636363636364,0.6363636363636364,0
84,CorrelationTopK,256,128,55,0.01,coherent,0.8709637397901787,0.3090909090909091,0.3090909090909091,0.3090909090909091,0
84,LearnedSupportMLP,256,128,55,0.01,coherent,0.6154190187827573,0.5636363636363636,0.5636363636363636,0.5636363636363636,0
84,OMP,256,128,55,0.01,coherent,0.11148646448114982,0.8545454545454545,0.8545454545454545,0.8545454545454545,0
84,OMP_LearnedUnion,256,128,55,0.01,coherent,0.0823200898627325,0.8909090909090909,0.8909090909090909,0.8909090909090909,0
84,CoSaMP,256,128,55,0.01,coherent,0.4588169157833391,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
85,CorrelationTopK,256,128,55,0.01,coherent,0.7368060284302866,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
85,LearnedSupportMLP,256,128,55,0.01,coherent,0.6576346457963975,0.45454545454545453,0.45454545454545453,0.45454545454545453,0
85,OMP,256,128,55,0.01,coherent,0.44382267337739073,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
85,OMP_LearnedUnion,256,128,55,0.01,coherent,0.45122070887957005,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
85,CoSaMP,256,128,55,0.01,coherent,0.33859207657394885,0.6181818181818182,0.6181818181818182,0.6181818181818182,0
86,CorrelationTopK,256,128,55,0.01,coherent,0.8304744662710792,0.2909090909090909,0.2909090909090909,0.2909090909090909,0
86,LearnedSupportMLP,256,128,55,0.01,coherent,0.6792141441005755,0.36363636363636365,0.36363636363636365,0.36363636363636365,0
86,OMP,256,128,55,0.01,coherent,0.13499037784000914,0.8181818181818182,0.8181818181818182,0.8181818181818182,0
86,OMP_LearnedUnion,256,128,55,0.01,coherent,0.13509467313440196,0.8181818181818182,0.8181818181818182,0.8181818181818182,0
86,CoSaMP,256,128,55,0.01,coherent,0.5254543230497768,0.6,0.6,0.6,0
87,CorrelationTopK,256,128,55,0.01,coherent,0.687565180882992,0.36363636363636365,0.36363636363636365,0.36363636363636365,0
87,LearnedSupportMLP,256,128,55,0.01,coherent,0.6282187863006686,0.38181818181818183,0.38181818181818183,0.38181818181818183,0
87,OMP,256,128,55,0.01,coherent,0.018152870034129426,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
87,OMP_LearnedUnion,256,128,55,0.01,coherent,0.01696343642582111,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
87,CoSaMP,256,128,55,0.01,coherent,0.4506524637883464,0.5454545454545454,0.5454545454545454,0.5454545454545454,0
88,CorrelationTopK,256,128,55,0.01,coherent,0.9866675411383714,0.34545454545454546,0.34545454545454546,0.34545454545454546,0
88,LearnedSupportMLP,256,128,55,0.01,coherent,0.6769545186694254,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
88,OMP,256,128,55,0.01,coherent,0.1641639535823103,0.7454545454545455,0.7454545454545455,0.7454545454545455,0
88,OMP_LearnedUnion,256,128,55,0.01,coherent,0.14013358979608595,0.8,0.8,0.8000000000000002,0
88,CoSaMP,256,128,55,0.01,coherent,0.5951087826145289,0.4727272727272727,0.4727272727272727,0.4727272727272727,0
89,CorrelationTopK,256,128,55,0.01,coherent,0.8175146626333335,0.2909090909090909,0.2909090909090909,0.2909090909090909,0
89,LearnedSupportMLP,256,128,55,0.01,coherent,0.5575462323601114,0.38181818181818183,0.38181818181818183,0.38181818181818183,0
89,OMP,256,128,55,0.01,coherent,0.01672371858735752,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
89,OMP_LearnedUnion,256,128,55,0.01,coherent,0.01776849495736011,0.9454545454545454,0.9454545454545454,0.9454545454545454,0
89,CoSaMP,256,128,55,0.01,coherent,0.3424770752650016,0.5272727272727272,0.5272727272727272,0.5272727272727272,0
90,CorrelationTopK,256,128,55,0.01,coherent,0.678095367815522,0.43636363636363634,0.43636363636363634,0.43636363636363634,0
90,LearnedSupportMLP,256,128,55,0.01,coherent,0.7194539581958408,0.41818181818181815,0.41818181818181815,0.41818181818181815,0
90,OMP,256,128,55,0.01,coherent,0.22124232430054055,0.8,0.8,0.8000000000000002,0
