trial,matrix_type,n,m,k,m_over_n,k_over_m,noise_std,method,nrmse,precision,recall,f1,exact_support
22,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5435455072205269,0.5,0.5,0.5,0
22,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.402105022637837,0.5625,0.5625,0.5625,0
22,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.014095493771345152,0.9375,0.9375,0.9375,0
22,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.011840495658025972,0.9375,0.9375,0.9375,0
22,coherent,256,128,32,0.5,0.25,0.01,OMP,0.01478559806209425,0.9375,0.9375,0.9375,0
22,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.014785598062094287,0.9375,0.9375,0.9375,0
23,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5364722705691627,0.375,0.375,0.375,0
23,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.43481692669968763,0.4375,0.4375,0.4375,0
23,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.0079380965756291,0.96875,0.96875,0.96875,0
23,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.0082178459321684,0.96875,0.96875,0.96875,0
23,coherent,256,128,32,0.5,0.25,0.01,OMP,0.008898227567434278,0.96875,0.96875,0.96875,0
23,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.008898227567434462,0.96875,0.96875,0.96875,0
24,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5769425032956172,0.4375,0.4375,0.4375,0
24,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5822005957019566,0.46875,0.46875,0.46875,0
24,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.009882808558174456,0.96875,0.96875,0.96875,0
24,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.010573993655269917,0.96875,0.96875,0.96875,0
24,coherent,256,128,32,0.5,0.25,0.01,OMP,0.010474706955912287,0.96875,0.96875,0.96875,0
24,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.010474706955912553,0.96875,0.96875,0.96875,0
25,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6225377019073708,0.5,0.5,0.5,0
25,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5541496413210127,0.53125,0.53125,0.53125,0
25,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.015907584761248972,0.96875,0.96875,0.96875,0
25,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.009658805265077241,1.0,1.0,1.0,1
25,coherent,256,128,32,0.5,0.25,0.01,OMP,0.009658805265077265,1.0,1.0,1.0,1
25,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.009658805265076384,1.0,1.0,1.0,1
26,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.36491725714261747,0.5,0.5,0.5,0
26,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4690828923982362,0.4375,0.4375,0.4375,0
26,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.010817026966680562,1.0,1.0,1.0,1
26,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.010817026966680611,1.0,1.0,1.0,1
26,coherent,256,128,32,0.5,0.25,0.01,OMP,0.01081702696668037,1.0,1.0,1.0,1
26,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.010817026966680366,1.0,1.0,1.0,1
27,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.8106902343002886,0.375,0.375,0.375,0
27,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.49939530445756286,0.53125,0.53125,0.53125,0
27,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01037793842969664,0.96875,0.96875,0.96875,0
27,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.017297289977838158,0.9375,0.9375,0.9375,0
27,coherent,256,128,32,0.5,0.25,0.01,OMP,0.011625171840545729,0.96875,0.96875,0.96875,0
27,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.011625171840545616,0.96875,0.96875,0.96875,0
28,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.4198923560209636,0.40625,0.40625,0.40625,0
28,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4448639488327853,0.40625,0.40625,0.40625,0
28,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01891564179092312,0.875,0.875,0.875,0
28,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.018992996567939156,0.875,0.875,0.875,0
28,coherent,256,128,32,0.5,0.25,0.01,OMP,0.01594762292336063,0.90625,0.90625,0.90625,0
28,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.01698105215401263,0.90625,0.90625,0.90625,0
29,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6313836441055264,0.3125,0.3125,0.3125,0
29,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.29732446839832827,0.5,0.5,0.5,0
29,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.009860662544678855,1.0,1.0,1.0,1
29,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.009860662544678739,1.0,1.0,1.0,1
29,coherent,256,128,32,0.5,0.25,0.01,OMP,0.04509632458810041,0.90625,0.90625,0.90625,0
29,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.04652462755650252,0.90625,0.90625,0.90625,0
30,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5781478670980678,0.34375,0.34375,0.34375,0
30,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4563175734206639,0.46875,0.46875,0.46875,0
30,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.011911460142114064,1.0,1.0,1.0,1
30,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.011911460142113858,1.0,1.0,1.0,1
30,coherent,256,128,32,0.5,0.25,0.01,OMP,0.016264181033593443,0.96875,0.96875,0.96875,0
30,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.017378512039929402,0.96875,0.96875,0.96875,0
31,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.7085603210805108,0.5,0.5,0.5,0
31,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5838533242967113,0.5625,0.5625,0.5625,0
31,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.022378549474120234,0.9375,0.9375,0.9375,0
31,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.017621100514298934,0.96875,0.96875,0.96875,0
31,coherent,256,128,32,0.5,0.25,0.01,OMP,0.010181634371459034,1.0,1.0,1.0,1
31,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.010181634371459171,1.0,1.0,1.0,1
32,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6679676718752787,0.34375,0.34375,0.34375,0
32,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3505304000197155,0.5,0.5,0.5,0
32,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.02023364211993866,0.9375,0.9375,0.9375,0
32,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.013378307304057806,0.96875,0.96875,0.96875,0
32,coherent,256,128,32,0.5,0.25,0.01,OMP,0.01923833000846363,0.9375,0.9375,0.9375,0
32,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.01892673790694039,0.9375,0.9375,0.9375,0
33,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5410600525031846,0.4375,0.4375,0.4375,0
33,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4270460096465304,0.5,0.5,0.5,0
33,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01313064164216253,0.96875,0.96875,0.96875,0
33,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01343590456342724,0.96875,0.96875,0.96875,0
33,coherent,256,128,32,0.5,0.25,0.01,OMP,0.013860092557993317,0.96875,0.96875,0.96875,0
33,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.013860092557992499,0.96875,0.96875,0.96875,0
34,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6895535477283752,0.375,0.375,0.375,0
34,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.479580434626326,0.5,0.5,0.5,0
34,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.014226262060224027,0.96875,0.96875,0.96875,0
34,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.012157665169885421,1.0,1.0,1.0,1
34,coherent,256,128,32,0.5,0.25,0.01,OMP,0.012157665169885812,1.0,1.0,1.0,1
34,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.012157665169885421,1.0,1.0,1.0,1
35,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.7000436364015414,0.28125,0.28125,0.28125,0
35,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5195079763883813,0.40625,0.40625,0.40625,0
35,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.015413112554742852,1.0,1.0,1.0,1
35,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.0154131125547428,1.0,1.0,1.0,1
35,coherent,256,128,32,0.5,0.25,0.01,OMP,0.015413112554742972,1.0,1.0,1.0,1
35,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.015413112554742538,1.0,1.0,1.0,1
36,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5354666786408495,0.46875,0.46875,0.46875,0
36,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5248099612201707,0.5,0.5,0.5,0
36,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01803101122460348,0.9375,0.9375,0.9375,0
36,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.012417778192206646,0.96875,0.96875,0.96875,0
36,coherent,256,128,32,0.5,0.25,0.01,OMP,0.01285335670640177,0.96875,0.96875,0.96875,0
36,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.012853356706402459,0.96875,0.96875,0.96875,0
37,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6473826566954416,0.28125,0.28125,0.28125,0
37,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3408729453774834,0.65625,0.65625,0.65625,0
37,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.00853680195600137,1.0,1.0,1.0,1
37,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.008536801956001393,1.0,1.0,1.0,1
37,coherent,256,128,32,0.5,0.25,0.01,OMP,0.008536801956000886,1.0,1.0,1.0,1
37,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.00853680195600095,1.0,1.0,1.0,1
38,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.4803657949761446,0.46875,0.46875,0.46875,0
38,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.40244570006623204,0.53125,0.53125,0.53125,0
38,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.014561908610493675,1.0,1.0,1.0,1
38,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.014561908610493479,1.0,1.0,1.0,1
38,coherent,256,128,32,0.5,0.25,0.01,OMP,0.014561908610493758,1.0,1.0,1.0,1
38,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.014561908610493429,1.0,1.0,1.0,1
39,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6169472249754723,0.34375,0.34375,0.34375,0
39,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.33281242369208863,0.5,0.5,0.5,0
39,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.012994403944088238,0.96875,0.96875,0.96875,0
39,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01920151426384682,0.9375,0.9375,0.9375,0
39,coherent,256,128,32,0.5,0.25,0.01,OMP,0.013949695748859427,0.96875,0.96875,0.96875,0
39,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.013949695748859852,0.96875,0.96875,0.96875,0
40,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5758948438848454,0.375,0.375,0.375,0
40,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4840257459929158,0.5,0.5,0.5,0
40,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.02726903226160211,0.96875,0.96875,0.96875,0
40,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01908564269089258,0.96875,0.96875,0.96875,0
40,coherent,256,128,32,0.5,0.25,0.01,OMP,0.01291084990709238,1.0,1.0,1.0,1
40,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.012910849907092715,1.0,1.0,1.0,1
41,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.7394825644005354,0.4375,0.4375,0.4375,0
41,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5068368660571416,0.53125,0.53125,0.53125,0
41,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.0287716261111667,0.9375,0.9375,0.9375,0
41,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.021105759927041567,0.96875,0.96875,0.96875,0
41,coherent,256,128,32,0.5,0.25,0.01,OMP,0.02140745000333411,0.96875,0.96875,0.96875,0
41,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.02140745000333311,0.96875,0.96875,0.96875,0
42,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5755275031709844,0.375,0.375,0.375,0
42,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3767649182859075,0.5625,0.5625,0.5625,0
42,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.03229616725929864,0.90625,0.90625,0.90625,0
42,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01829021165300905,0.96875,0.96875,0.96875,0
42,coherent,256,128,32,0.5,0.25,0.01,OMP,0.015552026531557636,0.96875,0.96875,0.96875,0
42,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.015760097023139224,0.96875,0.96875,0.96875,0
43,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5276728487240506,0.46875,0.46875,0.46875,0
43,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.37687461760446306,0.59375,0.59375,0.59375,0
43,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01032581799088235,1.0,1.0,1.0,1
43,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.010325817990883137,1.0,1.0,1.0,1
43,coherent,256,128,32,0.5,0.25,0.01,OMP,0.020949631865000807,0.96875,0.96875,0.96875,0
43,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.010325817990883033,1.0,1.0,1.0,1
44,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6211701213406732,0.34375,0.34375,0.34375,0
44,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5334667114178657,0.4375,0.4375,0.4375,0
44,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.011727396450808798,0.9375,0.9375,0.9375,0
44,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.015731757003621786,0.90625,0.90625,0.90625,0
44,coherent,256,128,32,0.5,0.25,0.01,OMP,0.012454312332399872,0.9375,0.9375,0.9375,0
44,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.011222905517353816,0.9375,0.9375,0.9375,0
45,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.49860990468541855,0.40625,0.40625,0.40625,0
45,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.39984420007419463,0.5,0.5,0.5,0
45,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.016720018694031905,0.96875,0.96875,0.96875,0
45,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01812843821805305,0.96875,0.96875,0.96875,0
45,coherent,256,128,32,0.5,0.25,0.01,OMP,0.018128438218053662,0.96875,0.96875,0.96875,0
45,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.018128438218053475,0.96875,0.96875,0.96875,0
46,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.80699441185678,0.34375,0.34375,0.34375,0
46,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5765116329854818,0.46875,0.46875,0.46875,0
46,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.016161587958823668,0.96875,0.96875,0.96875,0
46,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.015475687986773429,0.96875,0.96875,0.96875,0
46,coherent,256,128,32,0.5,0.25,0.01,OMP,0.013156243422925465,0.96875,0.96875,0.96875,0
46,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.012230317463176835,0.96875,0.96875,0.96875,0
47,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.7545955066566543,0.25,0.25,0.25,0
47,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4422654326034757,0.46875,0.46875,0.46875,0
47,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.018463423935253687,0.90625,0.90625,0.90625,0
47,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01837330875267185,0.90625,0.90625,0.90625,0
47,coherent,256,128,32,0.5,0.25,0.01,OMP,0.019961871555828757,0.90625,0.90625,0.90625,0
47,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.019961871555828892,0.90625,0.90625,0.90625,0
48,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.520179444950067,0.4375,0.4375,0.4375,0
48,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.35396834295556584,0.5,0.5,0.5,0
48,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01062084027007366,1.0,1.0,1.0,1
48,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.010620840270073172,1.0,1.0,1.0,1
48,coherent,256,128,32,0.5,0.25,0.01,OMP,0.010620840270073654,1.0,1.0,1.0,1
48,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.010620840270073394,1.0,1.0,1.0,1
49,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.738271779179461,0.375,0.375,0.375,0
49,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.473380192257609,0.53125,0.53125,0.53125,0
49,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.014052964643175566,0.96875,0.96875,0.96875,0
49,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.011696388332561447,1.0,1.0,1.0,1
49,coherent,256,128,32,0.5,0.25,0.01,OMP,0.014155288522335756,0.96875,0.96875,0.96875,0
49,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.014470708089719128,0.96875,0.96875,0.96875,0
50,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6164171842257048,0.34375,0.34375,0.34375,0
50,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5138204219178261,0.4375,0.4375,0.4375,0
50,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.010910692874298055,1.0,1.0,1.0,1
50,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.010910692874298454,1.0,1.0,1.0,1
50,coherent,256,128,32,0.5,0.25,0.01,OMP,0.010910692874298217,1.0,1.0,1.0,1
50,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.010910692874298302,1.0,1.0,1.0,1
51,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.7155460472258516,0.3125,0.3125,0.3125,0
51,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3418112761791885,0.5625,0.5625,0.5625,0
51,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.015011450994415065,0.96875,0.96875,0.96875,0
51,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.009035595259340737,1.0,1.0,1.0,1
51,coherent,256,128,32,0.5,0.25,0.01,OMP,0.014116556135100022,0.96875,0.96875,0.96875,0
51,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.014116556135100418,0.96875,0.96875,0.96875,0
52,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6799584736288449,0.28125,0.28125,0.28125,0
52,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4481554447185834,0.375,0.375,0.375,0
52,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.019500891296046093,0.90625,0.90625,0.90625,0
52,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.018656698651559788,0.90625,0.90625,0.90625,0
52,coherent,256,128,32,0.5,0.25,0.01,OMP,0.02000819869219633,0.90625,0.90625,0.90625,0
52,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.020008198692195736,0.90625,0.90625,0.90625,0
53,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6424247474364618,0.375,0.375,0.375,0
53,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5133055284480927,0.46875,0.46875,0.46875,0
53,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01672801346113726,0.9375,0.9375,0.9375,0
53,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.01871757616552372,0.9375,0.9375,0.9375,0
53,coherent,256,128,32,0.5,0.25,0.01,OMP,0.011996461600761996,0.96875,0.96875,0.96875,0
53,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.01672801346113721,0.9375,0.9375,0.9375,0
54,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.49968870303631274,0.4375,0.4375,0.4375,0
54,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.3256692894336263,0.59375,0.59375,0.59375,0
54,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.01756159847342858,0.96875,0.96875,0.96875,0
54,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.017656488619197552,0.96875,0.96875,0.96875,0
54,coherent,256,128,32,0.5,0.25,0.01,OMP,0.0176564886191966,0.96875,0.96875,0.96875,0
54,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.01765648861919758,0.96875,0.96875,0.96875,0
55,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5343434779421962,0.46875,0.46875,0.46875,0
55,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.4744214810448901,0.5,0.5,0.5,0
55,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.008670954213230093,1.0,1.0,1.0,1
55,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.009568466268506451,0.96875,0.96875,0.96875,0
55,coherent,256,128,32,0.5,0.25,0.01,OMP,0.008670954213229849,1.0,1.0,1.0,1
55,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.008670954213230213,1.0,1.0,1.0,1
56,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6133430341645881,0.5,0.5,0.5,0
56,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5642280697679661,0.5625,0.5625,0.5625,0
56,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.010662514853013906,1.0,1.0,1.0,1
56,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.010662514853013972,1.0,1.0,1.0,1
56,coherent,256,128,32,0.5,0.25,0.01,OMP,0.010662514853013734,1.0,1.0,1.0,1
56,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.01066251485301377,1.0,1.0,1.0,1
57,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6552675461617142,0.40625,0.40625,0.40625,0
57,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.46562906310734703,0.46875,0.46875,0.46875,0
57,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.03528175556778986,0.90625,0.90625,0.90625,0
57,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.03138472307025169,0.9375,0.9375,0.9375,0
57,coherent,256,128,32,0.5,0.25,0.01,OMP,0.014006423883753252,1.0,1.0,1.0,1
57,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.014006423883753056,1.0,1.0,1.0,1
58,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5486943878829299,0.4375,0.4375,0.4375,0
58,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.40327530756055935,0.46875,0.46875,0.46875,0
58,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.02578313103324647,0.9375,0.9375,0.9375,0
58,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.02028426523046895,0.9375,0.9375,0.9375,0
58,coherent,256,128,32,0.5,0.25,0.01,OMP,0.011262383341718729,1.0,1.0,1.0,1
58,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.011262383341719273,1.0,1.0,1.0,1
59,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5956019666794965,0.4375,0.4375,0.4375,0
59,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5880642582652353,0.46875,0.46875,0.46875,0
59,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.0135271335504684,0.9375,0.9375,0.9375,0
59,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.014307590862006185,0.90625,0.90625,0.90625,0
59,coherent,256,128,32,0.5,0.25,0.01,OMP,0.017802187221278756,0.90625,0.90625,0.90625,0
59,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.017802187221277695,0.90625,0.90625,0.90625,0
60,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.6635982181842602,0.34375,0.34375,0.34375,0
60,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.51225416540167,0.46875,0.46875,0.46875,0
60,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.025538847985450037,0.90625,0.90625,0.90625,0
60,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.015250287578038802,0.96875,0.96875,0.96875,0
60,coherent,256,128,32,0.5,0.25,0.01,OMP,0.016073159953201584,0.96875,0.96875,0.96875,0
60,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.016073159953201393,0.96875,0.96875,0.96875,0
61,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.9225109284165554,0.21875,0.21875,0.21875,0
61,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5288365702866696,0.53125,0.53125,0.53125,0
61,coherent,256,128,32,0.5,0.25,0.01,CoSaMP,0.007455438084479339,1.0,1.0,1.0,1
61,coherent,256,128,32,0.5,0.25,0.01,SubspacePursuit,0.007455438084479391,1.0,1.0,1.0,1
61,coherent,256,128,32,0.5,0.25,0.01,OMP,0.0693548346902872,0.9375,0.9375,0.9375,0
61,coherent,256,128,32,0.5,0.25,0.01,OMP_LearnedUnion,0.07409004680326708,0.9375,0.9375,0.9375,0
62,coherent,256,128,32,0.5,0.25,0.01,CorrelationTopK,0.5583132809259004,0.375,0.375,0.375,0
62,coherent,256,128,32,0.5,0.25,0.01,LearnedSupportMLP,0.5308615917286188,0.375,0.375,0.375,0
