trial,matrix_type,coherence_strength,n,m,k,m_over_n,k_over_m,noise_std,signal_type,method,nrmse,precision,recall,f1,exact_support
90,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.16494672228368915,0.7678571428571429,0.7678571428571429,0.7678571428571429,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.6629377943767849,0.39285714285714285,0.39285714285714285,0.39285714285714285,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.5014020486404348,0.5178571428571429,0.5178571428571429,0.5178571428571429,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.41309316640750876,0.5892857142857143,0.5892857142857143,0.5892857142857143,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.23179952630458006,0.6964285714285714,0.6964285714285714,0.6964285714285714,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.12768137244169409,0.8392857142857143,0.8392857142857143,0.8392857142857143,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.1256319979043364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0
91,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.12081741191572429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.7457544502013107,0.35714285714285715,0.35714285714285715,0.35714285714285715,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.6230840303851949,0.4107142857142857,0.4107142857142857,0.4107142857142857,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.5139785495337226,0.5535714285714286,0.5535714285714286,0.5535714285714286,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.3568946861273165,0.6785714285714286,0.6785714285714286,0.6785714285714286,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.1628870626604977,0.8214285714285714,0.8214285714285714,0.8214285714285714,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.12022739229107474,0.875,0.875,0.875,0
92,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.11961592668326528,0.8571428571428571,0.8571428571428571,0.8571428571428571,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.8909368953836141,0.32142857142857145,0.32142857142857145,0.32142857142857145,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.49082002967618465,0.5178571428571429,0.5178571428571429,0.5178571428571429,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.3672502514007471,0.6071428571428571,0.6071428571428571,0.6071428571428571,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.2177075717539487,0.7142857142857143,0.7142857142857143,0.7142857142857143,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.17552688367833127,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.18168052295573967,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
93,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.18168087276283884,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.7621590433284321,0.48214285714285715,0.48214285714285715,0.48214285714285715,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.5978060294593822,0.5535714285714286,0.5535714285714286,0.5535714285714286,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.6437562430772439,0.5714285714285714,0.5714285714285714,0.5714285714285714,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.1367810158547444,0.8214285714285714,0.8214285714285714,0.8214285714285714,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.12285466066578983,0.8928571428571429,0.8928571428571429,0.8928571428571429,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.12652227969111343,0.8392857142857143,0.8392857142857143,0.8392857142857143,0
94,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.11187520974963455,0.8571428571428571,0.8571428571428571,0.8571428571428571,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.6229502982021554,0.5178571428571429,0.5178571428571429,0.5178571428571429,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.7415357410746385,0.5,0.5,0.5,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.48976992588636203,0.625,0.625,0.625,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.17267081949423949,0.8392857142857143,0.8392857142857143,0.8392857142857143,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.12683972534243537,0.9107142857142857,0.9107142857142857,0.9107142857142857,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.1190730376304175,0.9107142857142857,0.9107142857142857,0.9107142857142857,0
95,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.11550323350872185,0.9285714285714286,0.9285714285714286,0.9285714285714286,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.5561032596312232,0.39285714285714285,0.39285714285714285,0.39285714285714285,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.7086698156548012,0.4107142857142857,0.4107142857142857,0.4107142857142857,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.41956061122815513,0.5535714285714286,0.5535714285714286,0.5535714285714286,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.21471067125012536,0.7857142857142857,0.7857142857142857,0.7857142857142857,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.13079482169397708,0.9285714285714286,0.9285714285714286,0.9285714285714286,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.22406292877477849,0.7857142857142857,0.7857142857142857,0.7857142857142857,0
96,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.20486419042293866,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.6085649156870072,0.44642857142857145,0.44642857142857145,0.44642857142857145,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.5852265819546305,0.5,0.5,0.5,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.4269731161838471,0.5357142857142857,0.5357142857142857,0.5357142857142857,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.17913518016678515,0.7857142857142857,0.7857142857142857,0.7857142857142857,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.1326483584851823,0.8392857142857143,0.8392857142857143,0.8392857142857143,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.14049285058247296,0.8571428571428571,0.8571428571428571,0.8571428571428571,0
97,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.13866312670321337,0.8571428571428571,0.8571428571428571,0.8571428571428571,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.6615597983096264,0.42857142857142855,0.42857142857142855,0.42857142857142855,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.6016832935321031,0.5178571428571429,0.5178571428571429,0.5178571428571429,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.4844009931411957,0.5892857142857143,0.5892857142857143,0.5892857142857143,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.20693754938211065,0.7857142857142857,0.7857142857142857,0.7857142857142857,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.1257753309737805,0.9107142857142857,0.9107142857142857,0.9107142857142857,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.11742329944120584,0.8928571428571429,0.8928571428571429,0.8928571428571429,0
98,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.11870210315875092,0.9285714285714286,0.9285714285714286,0.9285714285714286,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CorrelationTopK,0.49714415137376833,0.5357142857142857,0.5357142857142857,0.5357142857142857,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,LearnedSupportMLP,0.50619197118461,0.5178571428571429,0.5178571428571429,0.5178571428571429,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,IHT,0.37044462280851587,0.6607142857142857,0.6607142857142857,0.6607142857142857,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,CoSaMP,0.19094496287830554,0.75,0.75,0.75,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,SubspacePursuit,0.1561604941771557,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP,0.14334797113117081,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
99,coherent,0.25,256,160,56,0.625,0.35,0.01,compressible,OMP_LearnedUnion,0.14365982160823335,0.8035714285714286,0.8035714285714286,0.8035714285714286,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.5476375332591124,0.4861111111111111,0.4861111111111111,0.4861111111111111,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.5232010954518306,0.5,0.5,0.5,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.5513237164242115,0.5138888888888888,0.5138888888888888,0.5138888888888888,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.4121816710397776,0.5555555555555556,0.5555555555555556,0.5555555555555556,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.3409792565408557,0.6111111111111112,0.6111111111111112,0.6111111111111112,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.24074456232249913,0.7222222222222222,0.7222222222222222,0.7222222222222222,0
0,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.25130090727473064,0.6944444444444444,0.6944444444444444,0.6944444444444444,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.8384213954656823,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.686072661677118,0.5138888888888888,0.5138888888888888,0.5138888888888888,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.4985309219259728,0.5694444444444444,0.5694444444444444,0.5694444444444444,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.5026542815145311,0.5833333333333334,0.5833333333333334,0.5833333333333334,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.255252399236346,0.7361111111111112,0.7361111111111112,0.7361111111111113,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.24273770357767344,0.7361111111111112,0.7361111111111112,0.7361111111111113,0
1,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.2651356292704871,0.7083333333333334,0.7083333333333334,0.7083333333333334,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.9225345507982177,0.3888888888888889,0.3888888888888889,0.3888888888888889,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.7247224331155261,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.5684607328844495,0.5694444444444444,0.5694444444444444,0.5694444444444444,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.48658145743676795,0.5694444444444444,0.5694444444444444,0.5694444444444444,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.6605628550934552,0.5277777777777778,0.5277777777777778,0.5277777777777778,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.1368909660004417,0.7916666666666666,0.7916666666666666,0.7916666666666666,0
2,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.13256843644581814,0.8055555555555556,0.8055555555555556,0.8055555555555556,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.7977671962647218,0.4305555555555556,0.4305555555555556,0.4305555555555556,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.5976971997991285,0.5277777777777778,0.5277777777777778,0.5277777777777778,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.5571408804206004,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.32301015030297703,0.6944444444444444,0.6944444444444444,0.6944444444444444,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.2985779796698892,0.6527777777777778,0.6527777777777778,0.6527777777777778,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.29091869025897454,0.6944444444444444,0.6944444444444444,0.6944444444444444,0
3,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.29599100584765736,0.6944444444444444,0.6944444444444444,0.6944444444444444,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.7233006338216709,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.6329331316417782,0.5138888888888888,0.5138888888888888,0.5138888888888888,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.6659338257334726,0.5277777777777778,0.5277777777777778,0.5277777777777778,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.5346984593076417,0.6388888888888888,0.6388888888888888,0.6388888888888888,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.32546201212981474,0.7083333333333334,0.7083333333333334,0.7083333333333334,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.7927463655512477,0.5,0.5,0.5,0
4,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.7993514399810963,0.4861111111111111,0.4861111111111111,0.4861111111111111,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.7428210024073646,0.3611111111111111,0.3611111111111111,0.3611111111111111,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.6132020641974048,0.4305555555555556,0.4305555555555556,0.4305555555555556,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.5313772364553413,0.5277777777777778,0.5277777777777778,0.5277777777777778,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.4484380052919601,0.5833333333333334,0.5833333333333334,0.5833333333333334,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.2762658725445014,0.7083333333333334,0.7083333333333334,0.7083333333333334,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.16529196114955935,0.8194444444444444,0.8194444444444444,0.8194444444444444,0
5,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.16450698599836974,0.8194444444444444,0.8194444444444444,0.8194444444444444,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.8310061575923615,0.4305555555555556,0.4305555555555556,0.4305555555555556,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.5927759514644456,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.5382014025921984,0.5555555555555556,0.5555555555555556,0.5555555555555556,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.47496814481042604,0.5972222222222222,0.5972222222222222,0.5972222222222222,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.2150257489831582,0.7638888888888888,0.7638888888888888,0.763888888888889,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.22765656227870018,0.75,0.75,0.75,0
6,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.22600702613623838,0.7361111111111112,0.7361111111111112,0.7361111111111113,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.9771327278316101,0.3611111111111111,0.3611111111111111,0.3611111111111111,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.6629354960377708,0.5,0.5,0.5,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.6260715943352887,0.5,0.5,0.5,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.5100686947661806,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.1845766056843404,0.7222222222222222,0.7222222222222222,0.7222222222222222,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.21058787663839967,0.7361111111111112,0.7361111111111112,0.7361111111111113,0
7,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.21425076484232264,0.6944444444444444,0.6944444444444444,0.6944444444444444,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,1.1048605681915458,0.3194444444444444,0.3194444444444444,0.3194444444444444,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.6614414147128853,0.5138888888888888,0.5138888888888888,0.5138888888888888,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.6014809030377994,0.5555555555555556,0.5555555555555556,0.5555555555555556,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.5362348605615279,0.6527777777777778,0.6527777777777778,0.6527777777777778,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.9332158809699179,0.4305555555555556,0.4305555555555556,0.4305555555555556,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.2700988447440617,0.7638888888888888,0.7638888888888888,0.763888888888889,0
8,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.21936298275930666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CorrelationTopK,0.7766090627346897,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,LearnedSupportMLP,0.5968440546843314,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,IHT,0.5418426458145471,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,CoSaMP,0.5853022202009325,0.5555555555555556,0.5555555555555556,0.5555555555555556,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,SubspacePursuit,0.3755358059978408,0.6527777777777778,0.6527777777777778,0.6527777777777778,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP,0.3856665971284949,0.6805555555555556,0.6805555555555556,0.6805555555555556,0
9,coherent,0.25,256,160,72,0.625,0.45,0.01,compressible,OMP_LearnedUnion,0.3606031084401508,0.6805555555555556,0.6805555555555556,0.6805555555555556,0
